"""ORIGIN"",""-425"",""36"",""-2035"",""0"",""-90"",""0"""
"""NODE"",""-440.659443"",""7.312156"",""-2035.303366"",""0.307558"",""0.834053"",""0.458"""
"""NODE"",""-440.43502"",""7.041065"",""-2034.948213"",""0.295574"",""0.846183"",""0.443407"""
"""NODE"",""-440.207455"",""6.779417"",""-2034.588011"",""0.283632"",""0.857864"",""0.428512"""
"""NODE"",""-439.976907"",""6.527302"",""-2034.222942"",""0.271776"",""0.869045"",""0.4134"""
"""NODE"",""-439.743541"",""6.284769"",""-2033.853203"",""0.260071"",""0.879667"",""0.398182"""
"""NODE"",""-439.507527"",""6.051842"",""-2033.478994"",""0.248406"",""0.889858"",""0.382684"""
"""NODE"",""-439.269015"",""5.828576"",""-2033.100505"",""0.236877"",""0.899522"",""0.367082"""
"""NODE"",""-439.028157"",""5.615004"",""-2032.717928"",""0.225462"",""0.908694"",""0.351342"""
"""NODE"",""-438.785106"",""5.411137"",""-2032.331463"",""0.214185"",""0.917362"",""0.335516"""
"""NODE"",""-438.540015"",""5.216965"",""-2031.941311"",""0.203055"",""0.925529"",""0.319632"""
"""NODE"",""-438.293033"",""5.032468"",""-2031.547671"",""0.192076"",""0.933204"",""0.303706"""
"""NODE"",""-438.044304"",""4.857623"",""-2031.15074"",""0.181252"",""0.940397"",""0.287753"""
"""NODE"",""-437.793968"",""4.69236"",""-2030.750726"",""0.17066"",""0.947068"",""0.271915"""
"""NODE"",""-437.542156"",""4.536574"",""-2030.347845"",""0.160276"",""0.953254"",""0.256162"""
"""NODE"",""-437.288987"",""4.390171"",""-2029.942304"",""0.150104"",""0.958968"",""0.240517"""
"""NODE"",""-437.034582"",""4.253033"",""-2029.534305"",""0.140182"",""0.96421"",""0.225052"""
"""NODE"",""-436.779061"",""4.124984"",""-2029.124054"",""0.130583"",""0.968964"",""0.209899"""
"""NODE"",""-436.52255"",""4.005761"",""-2028.711766"",""0.121404"",""0.973214"",""0.195231"""
"""NODE"",""-436.265109"",""3.895045"",""-2028.297688"",""0.112514"",""0.977038"",""0.180933"""
"""NODE"",""-436.006775"",""3.792665"",""-2027.882025"",""0.103802"",""0.980492"",""0.166916"""
"""NODE"",""-435.747636"",""3.698436"",""-2027.464938"",""0.095325"",""0.983576"",""0.153272"""
"""NODE"",""-435.487779"",""3.612102"",""-2027.046589"",""0.087152"",""0.986292"",""0.140115"""
"""NODE"",""-435.227295"",""3.533347"",""-2026.627136"",""0.079343"",""0.988655"",""0.127541"""
"""NODE"",""-434.966265"",""3.461802"",""-2026.206731"",""0.071949"",""0.990683"",""0.115632"""
"""NODE"",""-434.704769"",""3.397059"",""-2025.785513"",""0.064972"",""0.992411"",""0.104397"""
"""NODE"",""-434.442863"",""3.338781"",""-2025.363606"",""0.058253"",""0.993907"",""0.093574"""
"""NODE"",""-434.180577"",""3.286779"",""-2024.941115"",""0.051779"",""0.995191"",""0.083147"""
"""NODE"",""-433.917944"",""3.240742"",""-2024.518147"",""0.045691"",""0.99626"",""0.073344"""
"""NODE"",""-433.655002"",""3.200267"",""-2024.094802"",""0.040049"",""0.997129"",""0.064263"""
"""NODE"",""-433.391789"",""3.164919"",""-2023.671166"",""0.034862"",""0.997827"",""0.055916"""
"""NODE"",""-433.128339"",""3.134274"",""-2023.247311"",""0.030109"",""0.99838"",""0.048272"""
"""NODE"",""-432.864683"",""3.107936"",""-2022.823294"",""0.025751"",""0.998816"",""0.041266"""
"""NODE"",""-432.600847"",""3.08555"",""-2022.399162"",""0.021746"",""0.999157"",""0.034831"""
"""NODE"",""-432.336851"",""3.066804"",""-2021.974952"",""0.018059"",""0.999419"",""0.028908"""
"""NODE"",""-432.072716"",""3.051392"",""-2021.550695"",""0.01474"",""0.999613"",""0.02358"""
"""NODE"",""-431.808468"",""3.038874"",""-2021.126412"",""0.011928"",""0.999747"",""0.019068"""
"""NODE"",""-431.544133"",""3.028796"",""-2020.702119"",""0.009561"",""0.999838"",""0.015271"""
"""NODE"",""-431.279727"",""3.020767"",""-2020.277825"",""0.007578"",""0.999898"",""0.012091"""
"""NODE"",""-431.015268"",""3.014449"",""-2019.853536"",""0.005926"",""0.999938"",""0.009445"""
"""NODE"",""-430.750765"",""3.009549"",""-2019.429256"",""0.004562"",""0.999963"",""0.00726"""
"""NODE"",""-430.486229"",""3.005815"",""-2019.004984"",""0.003448"",""0.999979"",""0.005476"""
"""NODE"",""-430.221666"",""3.003027"",""-2018.580721"",""0.002551"",""0.999989"",""0.00404"""
"""NODE"",""-429.957083"",""3.000993"",""-2018.156467"",""0.001842"",""0.999994"",""0.002906"""
"""NODE"",""-429.692484"",""2.999548"",""-2017.73222"",""0.001297"",""0.999997"",""0.002036"""
"""NODE"",""-429.427873"",""2.998546"",""-2017.30798"",""0.000894"",""0.999999"",""0.001393"""
"""NODE"",""-429.163255"",""2.997863"",""-2016.883743"",""0.000615"",""0.999999"",""0.000949"""
"""NODE"",""-428.89863"",""2.99739"",""-2016.45951"",""0.000444"",""1.0"",""0.000677"""
"""NODE"",""-428.634003"",""2.997032"",""-2016.035279"",""0.000365"",""1.0"",""0.000554"""
"""NODE"",""-428.369374"",""2.996708"",""-2015.611049"",""0.000361"",""1.0"",""0.000551"""
"""NODE"",""-428.104745"",""2.996367"",""-2015.186818"",""0.000388"",""1.0"",""0.000597"""
"""NODE"",""-427.840116"",""2.995993"",""-2014.762588"",""0.000428"",""1.0"",""0.000663"""
"""NODE"",""-427.575488"",""2.995575"",""-2014.338357"",""0.00048"",""1.0"",""0.000749"""
"""NODE"",""-427.310859"",""2.995101"",""-2013.914127"",""0.000544"",""0.999999"",""0.000854"""
"""NODE"",""-427.046231"",""2.99456"",""-2013.489896"",""0.000619"",""0.999999"",""0.000978"""
"""NODE"",""-426.781602"",""2.993941"",""-2013.065666"",""0.000708"",""0.999999"",""0.001122"""
"""NODE"",""-426.516974"",""2.99323"",""-2012.641435"",""0.00081"",""0.999999"",""0.001288"""
"""NODE"",""-426.252346"",""2.992416"",""-2012.217205"",""0.000927"",""0.999998"",""0.001478"""
"""NODE"",""-425.987719"",""2.991481"",""-2011.792975"",""0.001062"",""0.999998"",""0.001695"""
"""NODE"",""-425.723091"",""2.990411"",""-2011.368745"",""0.001216"",""0.999997"",""0.001943"""
"""NODE"",""-425.458464"",""2.989184"",""-2010.944515"",""0.001393"",""0.999997"",""0.002229"""
"""NODE"",""-425.193837"",""2.987777"",""-2010.520285"",""0.001597"",""0.999995"",""0.002558"""
"""NODE"",""-424.929211"",""2.98616"",""-2010.096056"",""0.001836"",""0.999994"",""0.002942"""
"""NODE"",""-424.664585"",""2.984298"",""-2009.671828"",""0.002118"",""0.999992"",""0.003395"""
"""NODE"",""-424.39996"",""2.982145"",""-2009.2476"",""0.002456"",""0.999989"",""0.003937"""
"""NODE"",""-424.135336"",""2.97964"",""-2008.823374"",""0.002869"",""0.999985"",""0.0046"""
"""NODE"",""-423.870714"",""2.976699"",""-2008.39915"",""0.003389"",""0.999979"",""0.005433"""
"""NODE"",""-423.606076"",""2.9732"",""-2007.974939"",""0.004037"",""0.999971"",""0.006498"""
"""NODE"",""-423.341089"",""2.969031"",""-2007.550953"",""0.004533"",""0.999959"",""0.007843"""
"""NODE"",""-423.075306"",""2.964138"",""-2007.127473"",""0.004537"",""0.999944"",""0.009593"""
"""NODE"",""-422.808309"",""2.958492"",""-2006.704766"",""0.003743"",""0.999922"",""0.011889"""
"""NODE"",""-422.539687"",""2.952103"",""-2006.283102"",""0.001819"",""0.999888"",""0.014829"""
"""NODE"",""-422.269036"",""2.94506"",""-2005.862748"",""-0.001612"",""0.999829"",""0.018428"""
"""SIGN"",""LINES"",""[!train]"",""launch 25"",""1.45"","""""
"""NODE"",""-421.995974"",""2.937599"",""-2005.443963"",""-0.007"",""0.999721"",""0.022574"""
"""SIGN"",""LINES"",""[!train]"",""property"",""maxspeed"",""110kmh"""
"""NODE"",""-421.720147"",""2.930189"",""-2005.026993"",""-0.014868"",""0.999525"",""0.026995"""
"""SIGN"",""LINES"",""[!train]"",""launch 0"",""0.72"","""""
"""NODE"",""-421.441241"",""2.923626"",""-2004.612064"",""-0.025768"",""0.999177"",""0.031331"""
"""NODE"",""-421.15897"",""2.919013"",""-2004.19939"",""-0.040097"",""0.998568"",""0.035416"""
"""NODE"",""-420.873065"",""2.917489"",""-2003.789203"",""-0.057796"",""0.997531"",""0.039902"""
"""NODE"",""-420.583514"",""2.919824"",""-2003.381585"",""-0.078796"",""0.995857"",""0.045397"""
"""NODE"",""-420.290704"",""2.926721"",""-2002.976355"",""-0.103174"",""0.99331"",""0.051868"""
"""NODE"",""-419.995599"",""2.93889"",""-2002.572918"",""-0.130675"",""0.989671"",""0.058951"""
"""NODE"",""-419.699303"",""2.957052"",""-2002.17058"",""-0.160985"",""0.984734"",""0.066209"""
"""NODE"",""-419.402988"",""2.981948"",""-2001.768619"",""-0.193803"",""0.978309"",""0.073154"""
"""NODE"",""-419.107909"",""3.014338"",""-2001.366283"",""-0.228817"",""0.970236"",""0.079283"""
"""NODE"",""-418.81527"",""3.054919"",""-2000.962912"",""-0.265492"",""0.960393"",""0.08461"""
"""NODE"",""-418.52619"",""3.104113"",""-2000.557937"",""-0.303358"",""0.948712"",""0.088988"""
"""NODE"",""-418.241891"",""3.162269"",""-2000.150773"",""-0.342086"",""0.935155"",""0.091988"""
"""NODE"",""-417.963671"",""3.229697"",""-1999.740852"",""-0.381322"",""0.919727"",""0.09325"""
"""NODE"",""-417.692844"",""3.306623"",""-1999.327667"",""-0.420657"",""0.902483"",""0.092586"""
"""NODE"",""-417.430694"",""3.393114"",""-1998.910798"",""-0.459672"",""0.883534"",""0.089827"""
"""NODE"",""-417.178504"",""3.489125"",""-1998.489892"",""-0.498057"",""0.862986"",""0.084821"""
"""NODE"",""-416.937679"",""3.594614"",""-1998.064621"",""-0.535471"",""0.841021"",""0.077164"""
"""NODE"",""-416.709424"",""3.709419"",""-1997.634855"",""-0.571474"",""0.817875"",""0.067066"""
"""NODE"",""-416.494878"",""3.833235"",""-1997.200559"",""-0.605752"",""0.793786"",""0.054491"""
"""NODE"",""-416.29517"",""3.965712"",""-1996.761769"",""-0.63806"",""0.768987"",""0.039223"""
"""NODE"",""-416.111464"",""4.106537"",""-1996.318608"",""-0.668142"",""0.743734"",""0.02111"""
"""NODE"",""-415.944453"",""4.255497"",""-1995.871517"",""-0.695731"",""0.718302"",""0.000959"""
"""NODE"",""-415.794513"",""4.41235"",""-1995.421091"",""-0.72088"",""0.692739"",""-0.021093"""
"""NODE"",""-415.662091"",""4.576898"",""-1994.967931"",""-0.743672"",""0.667027"",""-0.045032"""
"""NODE"",""-415.547668"",""4.748962"",""-1994.512663"",""-0.764148"",""0.641148"",""-0.070765"""
"""NODE"",""-415.451733"",""4.928329"",""-1994.055942"",""-0.782335"",""0.615049"",""-0.098316"""
"""NODE"",""-415.374694"",""5.114814"",""-1993.598501"",""-0.798214"",""0.588875"",""-0.126809"""
"""NODE"",""-415.317011"",""5.30808"",""-1993.141028"",""-0.811837"",""0.562423"",""-0.156849"""
"""NODE"",""-415.27909"",""5.507856"",""-1992.684278"",""-0.823195"",""0.535727"",""-0.188005"""
"""NODE"",""-415.261308"",""5.713787"",""-1992.229045"",""-0.832295"",""0.508781"",""-0.220059"""
"""NODE"",""-415.263946"",""5.925479"",""-1991.776124"",""-0.839161"",""0.481646"",""-0.252639"""
"""NODE"",""-415.287183"",""6.142448"",""-1991.326291"",""-0.8438"",""0.454215"",""-0.285816"""
"""NODE"",""-415.331307"",""6.364214"",""-1990.880383"",""-0.846187"",""0.42633"",""-0.319702"""
"""NODE"",""-415.396762"",""6.590324"",""-1990.439312"",""-0.84623"",""0.397897"",""-0.354362"""
"""NODE"",""-415.483938"",""6.820302"",""-1990.004038"",""-0.843887"",""0.368874"",""-0.389597"""
"""NODE"",""-415.59309"",""7.053633"",""-1989.575549"",""-0.839183"",""0.339314"",""-0.425016"""
"""NODE"",""-415.724265"",""7.289722"",""-1989.154824"",""-0.832082"",""0.30924"",""-0.460445"""
"""NODE"",""-415.877494"",""7.527945"",""-1988.74286"",""-0.822622"",""0.278601"",""-0.495656"""
"""NODE"",""-416.053056"",""7.767578"",""-1988.340727"",""-0.810515"",""0.247092"",""-0.531047"""
"""NODE"",""-416.251019"",""8.007908"",""-1987.94958"",""-0.795823"",""0.214813"",""-0.566146"""
"""NODE"",""-416.471314"",""8.248224"",""-1987.570556"",""-0.778517"",""0.181743"",""-0.600733"""
"""NODE"",""-416.713771"",""8.487811"",""-1987.204817"",""-0.758543"",""0.147868"",""-0.634624"""
"""NODE"",""-416.978085"",""8.725942"",""-1986.853582"",""-0.736103"",""0.113289"",""-0.667322"""
"""NODE"",""-417.263598"",""8.9619"",""-1986.517797"",""-0.711654"",""0.078278"",""-0.698156"""
"""NODE"",""-417.569365"",""9.194969"",""-1986.198215"",""-0.685495"",""0.042904"",""-0.726813"""
"""NODE"",""-417.894385"",""9.424473"",""-1985.895517"",""-0.657661"",""0.007067"",""-0.753281"""
"""NODE"",""-418.237769"",""9.649748"",""-1985.610398"",""-0.627937"",""-0.029437"",""-0.777707"""
"""NODE"",""-418.59877"",""9.870015"",""-1985.343756"",""-0.5958"",""-0.066872"",""-0.800344"""
"""NODE"",""-418.976712"",""10.084602"",""-1985.096672"",""-0.56188"",""-0.104998"",""-0.820528"""
"""NODE"",""-419.370089"",""10.293393"",""-1984.869481"",""-0.528015"",""-0.143275"",""-0.837062"""
"""NODE"",""-419.777238"",""10.4962"",""-1984.662017"",""-0.494056"",""-0.181971"",""-0.850174"""
"""NODE"",""-420.196945"",""10.69264"",""-1984.474362"",""-0.459632"",""-0.221353"",""-0.860082"""
"""NODE"",""-420.628055"",""10.882285"",""-1984.306637"",""-0.425019"",""-0.26147"",""-0.866598"""
"""NODE"",""-421.069316"",""11.06478"",""-1984.158526"",""-0.391688"",""-0.302028"",""-0.869114"""
"""NODE"",""-421.519637"",""11.239181"",""-1984.029069"",""-0.358317"",""-0.342955"",""-0.868326"""
"""NODE"",""-421.978005"",""11.404937"",""-1983.917771"",""-0.325865"",""-0.384027"",""-0.863907"""
"""NODE"",""-422.443352"",""11.561692"",""-1983.823729"",""-0.294939"",""-0.424907"",""-0.855842"""
"""NODE"",""-422.914658"",""11.709188"",""-1983.745725"",""-0.265791"",""-0.465409"",""-0.844245"""
"""NODE"",""-423.391093"",""11.846946"",""-1983.682432"",""-0.237688"",""-0.505341"",""-0.829539"""
"""NODE"",""-423.871991"",""11.974441"",""-1983.63284"",""-0.210369"",""-0.544521"",""-0.811937"""
"""NODE"",""-424.356687"",""12.091437"",""-1983.595964"",""-0.184277"",""-0.582674"",""-0.791539"""
"""NODE"",""-424.84454"",""12.197904"",""-1983.570602"",""-0.159777"",""-0.619566"",""-0.768511"""
"""NODE"",""-425.334996"",""12.293844"",""-1983.555394"",""-0.136771"",""-0.654938"",""-0.743202"""
"""NODE"",""-425.827587"",""12.379271"",""-1983.549046"",""-0.115248"",""-0.688746"",""-0.715784"""
"""NODE"",""-426.321954"",""12.454001"",""-1983.550415"",""-0.094219"",""-0.72062"",""-0.686899"""
"""NODE"",""-426.817741"",""12.51815"",""-1983.558659"",""-0.074153"",""-0.750444"",""-0.656762"""
"""NODE"",""-427.314626"",""12.571959"",""-1983.572798"",""-0.055332"",""-0.778105"",""-0.625692"""
"""NODE"",""-427.81233"",""12.615798"",""-1983.591755"",""-0.037979"",""-0.803517"",""-0.594069"""
"""NODE"",""-428.310628"",""12.650128"",""-1983.614388"",""-0.022206"",""-0.826638"",""-0.562296"""
"""NODE"",""-428.809347"",""12.675341"",""-1983.639603"",""-0.007425"",""-0.847358"",""-0.530971"""
"""NODE"",""-429.308336"",""12.691843"",""-1983.666647"",""0.006429"",""-0.86572"",""-0.500487"""
"""NODE"",""-429.807471"",""12.700064"",""-1983.694788"",""0.019325"",""-0.881751"",""-0.471319"""
"""NODE"",""-430.306653"",""12.700466"",""-1983.723278"",""0.031221"",""-0.895522"",""-0.44392"""
"""NODE"",""-430.805812"",""12.693527"",""-1983.751354"",""0.042101"",""-0.907126"",""-0.418747"""
"""NODE"",""-431.304894"",""12.679731"",""-1983.778244"",""0.052012"",""-0.916659"",""-0.396272"""
"""NODE"",""-431.803859"",""12.659527"",""-1983.80318"",""0.061033"",""-0.924237"",""-0.376909"""
"""NODE"",""-432.302668"",""12.63322"",""-1983.825406"",""0.06952"",""-0.929915"",""-0.361144"""
"""NODE"",""-432.80127"",""12.601027"",""-1983.844268"",""0.077621"",""-0.933765"",""-0.349369"""
"""NODE"",""-433.299599"",""12.563063"",""-1983.859193"",""0.085482"",""-0.935817"",""-0.341965"""
"""NODE"",""-433.797569"",""12.51934"",""-1983.869683"",""0.09323"",""-0.936055"",""-0.339277"""
"""NODE"",""-434.295066"",""12.46975"",""-1983.87532"",""0.100974"",""-0.934402"",""-0.341611"""
"""NODE"",""-434.791963"",""12.414175"",""-1983.876106"",""0.108831"",""-0.93078"",""-0.349005"""
"""NODE"",""-435.288122"",""12.352461"",""-1983.87256"",""0.117111"",""-0.925134"",""-0.361125"""
"""NODE"",""-435.78339"",""12.28426"",""-1983.865249"",""0.125901"",""-0.917374"",""-0.377589"""
"""NODE"",""-436.277599"",""12.209144"",""-1983.85477"",""0.135217"",""-0.907373"",""-0.397984"""
"""NODE"",""-436.770566"",""12.126627"",""-1983.841771"",""0.145091"",""-0.894969"",""-0.421876"""
"""NODE"",""-437.262088"",""12.036178"",""-1983.826962"",""0.15558"",""-0.879985"",""-0.448799"""
"""NODE"",""-437.751932"",""11.937209"",""-1983.811127"",""0.16681"",""-0.862239"",""-0.478245"""
"""NODE"",""-438.239826"",""11.829064"",""-1983.795117"",""0.178786"",""-0.841546"",""-0.509741"""
"""NODE"",""-438.725471"",""11.711137"",""-1983.77984"",""0.19137"",""-0.817792"",""-0.542764"""
"""NODE"",""-439.208552"",""11.582924"",""-1983.766267"",""0.204467"",""-0.790868"",""-0.576819"""
"""NODE"",""-439.688715"",""11.443952"",""-1983.755391"",""0.218016"",""-0.760697"",""-0.611399"""
"""NODE"",""-440.165565"",""11.29379"",""-1983.748196"",""0.231883"",""-0.727253"",""-0.646013"""
"""NODE"",""-440.638665"",""11.132069"",""-1983.745629"",""0.245843"",""-0.690569"",""-0.680203"""
"""NODE"",""-441.107557"",""10.958526"",""-1983.748582"",""0.259625"",""-0.650736"",""-0.713539"""
"""NODE"",""-441.571794"",""10.773117"",""-1983.75808"",""0.273173"",""-0.607874"",""-0.745564"""
"""NODE"",""-442.030932"",""10.575943"",""-1983.775254"",""0.28645"",""-0.562136"",""-0.775854"""
"""NODE"",""-442.484503"",""10.367194"",""-1983.801211"",""0.299351"",""-0.513733"",""-0.804032"""
"""NODE"",""-442.932031"",""10.147157"",""-1983.836998"",""0.311694"",""-0.462936"",""-0.829781"""
"""NODE"",""-443.373042"",""9.916253"",""-1983.883591"",""0.323252"",""-0.410081"",""-0.852844"""
"""NODE"",""-443.807145"",""9.675152"",""-1983.941906"",""0.333919"",""-0.355521"",""-0.872985"""
"""NODE"",""-444.234006"",""9.424706"",""-1984.012902"",""0.343847"",""-0.299558"",""-0.889963"""
"""NODE"",""-444.653264"",""9.165802"",""-1984.097534"",""0.353137"",""-0.242542"",""-0.903586"""
"""NODE"",""-445.064569"",""8.89937"",""-1984.1966"",""0.361506"",""-0.184919"",""-0.913848"""
"""NODE"",""-445.467777"",""8.626724"",""-1984.310881"",""0.369523"",""-0.126996"",""-0.920502"""
"""NODE"",""-445.862738"",""8.34927"",""-1984.441255"",""0.377222"",""-0.069115"",""-0.92354"""
"""NODE"",""-446.249312"",""8.068426"",""-1984.588416"",""0.384624"",""-0.011688"",""-0.922999"""
"""NODE"",""-446.627386"",""7.785587"",""-1984.752822"",""0.39195"",""0.044896"",""-0.91889"""
"""NODE"",""-446.99674"",""7.502001"",""-1984.934815"",""0.398918"",""0.100361"",""-0.911478"""
"""NODE"",""-447.357386"",""7.219294"",""-1985.134766"",""0.40616"",""0.154364"",""-0.90067"""
"""NODE"",""-447.709347"",""6.938888"",""-1985.352629"",""0.412963"",""0.206292"",""-0.887077"""
"""NODE"",""-448.052852"",""6.662184"",""-1985.58801"",""0.419416"",""0.255808"",""-0.871006"""
"""NODE"",""-448.388113"",""6.390494"",""-1985.840499"",""0.426105"",""0.302814"",""-0.852489"""
"""NODE"",""-448.715099"",""6.124963"",""-1986.10984"",""0.433243"",""0.347136"",""-0.831744"""
"""NODE"",""-449.033696"",""5.86621"",""-1986.395343"",""0.440017"",""0.388206"",""-0.809741"""
"""NODE"",""-449.343938"",""5.614656"",""-1986.696074"",""0.446767"",""0.426293"",""-0.786558"""
"""NODE"",""-449.645686"",""5.370776"",""-1987.011421"",""0.453897"",""0.461769"",""-0.762067"""
"""NODE"",""-449.938709"",""5.135075"",""-1987.340899"",""0.461399"",""0.494802"",""-0.736398"""
"""NODE"",""-450.222919"",""4.908039"",""-1987.683899"",""0.468918"",""0.525355"",""-0.710013"""
"""NODE"",""-450.498328"",""4.690039"",""-1988.039705"",""0.476535"",""0.553651"",""-0.682924"""
"""NODE"",""-450.764545"",""4.481252"",""-1988.407827"",""0.484392"",""0.579972"",""-0.654978"""
"""NODE"",""-451.021087"",""4.281781"",""-1988.787787"",""0.492289"",""0.604422"",""-0.626359"""
"""NODE"",""-451.267568"",""4.09167"",""-1989.179036"",""0.49995"",""0.627013"",""-0.597415"""
"""NODE"",""-451.50376"",""3.910919"",""-1989.580932"",""0.507352"",""0.648013"",""-0.568043"""
"""NODE"",""-451.729283"",""3.739756"",""-1989.993021"",""0.51476"",""0.667719"",""-0.537748"""
"""NODE"",""-451.943686"",""3.578424"",""-1990.414892"",""0.521803"",""0.686115"",""-0.50692"""
"""NODE"",""-452.146723"",""3.426982"",""-1990.845954"",""0.528165"",""0.703231"",""-0.475928"""
"""NODE"",""-452.338222"",""3.285423"",""-1991.285573"",""0.533757"",""0.7192"",""-0.444808"""
"""NODE"",""-452.517948"",""3.15377"",""-1991.73317"",""0.538583"",""0.734232"",""-0.413318"""
"""NODE"",""-452.685582"",""3.03214"",""-1992.18823"",""0.542568"",""0.748461"",""-0.381348"""
"""NODE"",""-452.840874"",""2.9206"",""-1992.6502"",""0.545456"",""0.761932"",""-0.349195"""
